0,2,1
1,3,3
2,4,5
3,5,7
4,6,9
5,7,11
6,8,13
7,9,15
8,10,18
9,11,20
10,12,23
11,13,24
12,15,30
13,15,27
14,17,31
15,17,33
16,18,33
17,19,35
18,20,38
19,21,39
20,22,45
21,23,45
22,24,45
23,25,47
24,26,50
25,27,51
26,28,55
27,29,55
28,30,59
29,31,59
30,32,70
31,33,63
32,35,68
33,35,67
34,37,76
35,37,71
36,38,80
37,39,75
38,40,77
39,41,81
40,42,83
41,44,86
42,44,87
43,45,87
44,46,89
45,47,93
46,48,99
47,49,95
48,50,97
49,51,99
50,52,101
