0,32,22
1,35,24
2,38,26
3,41,28
4,44,30
5,47,32
6,50,34
7,53,36
8,56,38
9,59,40
10,62,42
11,65,44
12,68,46
13,71,48
14,74,50
15,77,52
16,80,54
17,83,56
18,86,58
19,89,60
20,92,62
21,95,64
22,98,66
23,101,68
24,104,70
25,107,72
26,110,74
27,113,76
28,116,78
29,119,80
30,122,82
31,125,84
32,128,86
33,131,88
34,134,90
35,137,92
36,140,94
37,143,96
38,146,98
39,149,100
40,152,102
41,155,104
42,158,106
43,161,108
44,164,110
45,167,112
46,170,114
47,173,116
48,176,118
49,179,120
50,182,122
